session_id,duration_ms,location,metric_name,rollup_operation,range_name,metric_value
1,47,gpc,cycles_elapsed,avg,0,1.9826e+09
1,47,gpc,cycles_elapsed,avg,1,2.02161e+09
1,47,gpc,cycles_elapsed,avg,2,1.97117e+09
1,47,gpc,cycles_elapsed,avg,3,2.0205e+09
1,47,gpc,cycles_elapsed,avg,4,1.98882e+09
1,47,gr,cycles_active,sum,0,100
1,47,gr,cycles_active,sum,1,100
1,47,gr,cycles_active,sum,2,100
1,47,gr,cycles_active,sum,3,100
1,47,gr,cycles_active,sum,4,100
1,47,tpc,warps_active_realtime,avg,0,2.77653
1,47,tpc,warps_active_realtime,avg,1,46.47
1,47,tpc,warps_active_realtime,avg,2,2.42016
1,47,tpc,warps_active_realtime,avg,3,46.9547
1,47,tpc,warps_active_realtime,avg,4,2.41855
1,47,sm,cycles_active,avg,0,4.93048
1,47,sm,cycles_active,avg,1,54.6336
1,47,sm,cycles_active,avg,2,4.50333
1,47,sm,cycles_active,avg,3,56.8127
1,47,sm,cycles_active,avg,4,4.49145
1,47,sm,inst_executed,avg,0,0.478151
1,47,sm,inst_executed,avg,1,11.8538
1,47,sm,inst_executed,avg,2,0.403998
1,47,sm,inst_executed,avg,3,11.5565
1,47,sm,inst_executed,avg,4,0.338905
1,47,sm,pipe_tensor_cycles_active,avg,0,0
1,47,sm,pipe_tensor_cycles_active,avg,1,0
1,47,sm,pipe_tensor_cycles_active,avg,2,0
1,47,sm,pipe_tensor_cycles_active,avg,3,0
1,47,sm,pipe_tensor_cycles_active,avg,4,0
1,47,dramc,sectors_op_read,avg,0,0.084317
1,47,dramc,sectors_op_read,avg,1,0.00216904
1,47,dramc,sectors_op_read,avg,2,0
1,47,dramc,sectors_op_read,avg,3,0
1,47,dramc,sectors_op_read,avg,4,0
1,47,dramc,sectors_op_write,avg,0,4.4688
1,47,dramc,sectors_op_write,avg,1,0.893646
1,47,dramc,sectors_op_write,avg,2,0
1,47,dramc,sectors_op_write,avg,3,0
1,47,dramc,sectors_op_write,avg,4,0
1,47,pcie,read_bytes,avg,0,0
1,47,pcie,read_bytes,avg,1,0.0326413
1,47,pcie,read_bytes,avg,2,0
1,47,pcie,read_bytes,avg,3,0
1,47,pcie,read_bytes,avg,4,0
1,47,pcie,write_bytes,avg,0,12.7601
1,47,pcie,write_bytes,avg,1,0.359055
1,47,pcie,write_bytes,avg,2,15.2082
1,47,pcie,write_bytes,avg,3,0.349873
1,47,pcie,write_bytes,avg,4,15.3302
1,47,pcie,read_bytes,sum,0,0
1,47,pcie,read_bytes,sum,1,512
1,47,pcie,read_bytes,sum,2,0
1,47,pcie,read_bytes,sum,3,0
1,47,pcie,read_bytes,sum,4,0
1,47,pcie,write_bytes,sum,0,5120
1,47,pcie,write_bytes,sum,1,5632
1,47,pcie,write_bytes,sum,2,5120
1,47,pcie,write_bytes,sum,3,5632
1,47,pcie,write_bytes,sum,4,5120
2,46,gpc,cycles_elapsed,avg,0,2.02147e+09
2,46,gpc,cycles_elapsed,avg,1,1.98596e+09
2,46,gpc,cycles_elapsed,avg,2,2.01955e+09
2,46,gpc,cycles_elapsed,avg,3,2.00199e+09
2,46,gpc,cycles_elapsed,avg,4,2.02132e+09
2,46,gr,cycles_active,sum,0,100
2,46,gr,cycles_active,sum,1,100
2,46,gr,cycles_active,sum,2,100
2,46,gr,cycles_active,sum,3,100
2,46,gr,cycles_active,sum,4,100
2,46,tpc,warps_active_realtime,avg,0,47.1172
2,46,tpc,warps_active_realtime,avg,1,2.47561
2,46,tpc,warps_active_realtime,avg,2,46.6846
2,46,tpc,warps_active_realtime,avg,3,2.40518
2,46,tpc,warps_active_realtime,avg,4,46.1878
2,46,sm,cycles_active,avg,0,56.6483
2,46,sm,cycles_active,avg,1,4.57431
2,46,sm,cycles_active,avg,2,59.2946
2,46,sm,cycles_active,avg,3,4.48868
2,46,sm,cycles_active,avg,4,54.5447
2,46,sm,inst_executed,avg,0,11.4437
2,46,sm,inst_executed,avg,1,0.334474
2,46,sm,inst_executed,avg,2,11.8441
2,46,sm,inst_executed,avg,3,0.336675
2,46,sm,inst_executed,avg,4,11.8062
2,46,sm,pipe_tensor_cycles_active,avg,0,0
2,46,sm,pipe_tensor_cycles_active,avg,1,0
2,46,sm,pipe_tensor_cycles_active,avg,2,0
2,46,sm,pipe_tensor_cycles_active,avg,3,0
2,46,sm,pipe_tensor_cycles_active,avg,4,0
2,46,dramc,sectors_op_read,avg,0,0
2,46,dramc,sectors_op_read,avg,1,0
2,46,dramc,sectors_op_read,avg,2,0
2,46,dramc,sectors_op_read,avg,3,0
2,46,dramc,sectors_op_read,avg,4,0
2,46,dramc,sectors_op_write,avg,0,0
2,46,dramc,sectors_op_write,avg,1,0
2,46,dramc,sectors_op_write,avg,2,0
2,46,dramc,sectors_op_write,avg,3,0
2,46,dramc,sectors_op_write,avg,4,0
2,46,pcie,read_bytes,avg,0,0
2,46,pcie,read_bytes,avg,1,0
2,46,pcie,read_bytes,avg,2,0
2,46,pcie,read_bytes,avg,3,0
2,46,pcie,read_bytes,avg,4,0
2,46,pcie,write_bytes,avg,0,0.346556
2,46,pcie,write_bytes,avg,1,16.6202
2,46,pcie,write_bytes,avg,2,0.359474
2,46,pcie,write_bytes,avg,3,16.7369
2,46,pcie,write_bytes,avg,4,0.359369
2,46,pcie,read_bytes,sum,0,0
2,46,pcie,read_bytes,sum,1,0
2,46,pcie,read_bytes,sum,2,0
2,46,pcie,read_bytes,sum,3,0
2,46,pcie,read_bytes,sum,4,0
2,46,pcie,write_bytes,sum,0,5632
2,46,pcie,write_bytes,sum,1,5632
2,46,pcie,write_bytes,sum,2,5632
