Requesting metric 'gpc__cycles_elapsed.avg.per_second'
Requesting metric 'gr__cycles_active.sum.pct_of_peak_sustained_elapsed'
Requesting metric 'tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__inst_executed.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__write_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.sum'
Requesting metric 'pcie__write_bytes.sum'

Context 0x3dac3a40, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 1:
 [durata: 404 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  1.43386e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  1.43555e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  1.44955e+09
3                                       gpc__cycles_elapsed.avg.per_second                                                                  1.43244e+09
4                                       gpc__cycles_elapsed.avg.per_second                                                                  1.43698e+09
5                                       gpc__cycles_elapsed.avg.per_second                                                                  1.44398e+09
6                                       gpc__cycles_elapsed.avg.per_second                                                                  1.4276e+09
7                                       gpc__cycles_elapsed.avg.per_second                                                                  1.46731e+09
8                                       gpc__cycles_elapsed.avg.per_second                                                                  1.44746e+09
9                                       gpc__cycles_elapsed.avg.per_second                                                                  1.4448e+09
10                                      gpc__cycles_elapsed.avg.per_second                                                                  1.42382e+09
11                                      gpc__cycles_elapsed.avg.per_second                                                                  1.43042e+09
12                                      gpc__cycles_elapsed.avg.per_second                                                                  1.54271e+09
13                                      gpc__cycles_elapsed.avg.per_second                                                                  1.53535e+09
14                                      gpc__cycles_elapsed.avg.per_second                                                                  1.5495e+09
15                                      gpc__cycles_elapsed.avg.per_second                                                                  1.52034e+09
16                                      gpc__cycles_elapsed.avg.per_second                                                                  1.55552e+09
17                                      gpc__cycles_elapsed.avg.per_second                                                                  1.53676e+09
18                                      gpc__cycles_elapsed.avg.per_second                                                                  1.51869e+09
19                                      gpc__cycles_elapsed.avg.per_second                                                                  1.53257e+09
20                                      gpc__cycles_elapsed.avg.per_second                                                                  1.52804e+09
21                                      gpc__cycles_elapsed.avg.per_second                                                                  1.54541e+09
22                                      gpc__cycles_elapsed.avg.per_second                                                                  1.53399e+09
23                                      gpc__cycles_elapsed.avg.per_second                                                                  1.53797e+09
24                                      gpc__cycles_elapsed.avg.per_second                                                                  1.54496e+09
25                                      gpc__cycles_elapsed.avg.per_second                                                                  1.57077e+09
26                                      gpc__cycles_elapsed.avg.per_second                                                                  1.53411e+09
27                                      gpc__cycles_elapsed.avg.per_second                                                                  1.53112e+09
28                                      gpc__cycles_elapsed.avg.per_second                                                                  1.51827e+09
29                                      gpc__cycles_elapsed.avg.per_second                                                                  1.53943e+09
30                                      gpc__cycles_elapsed.avg.per_second                                                                  1.55171e+09
31                                      gpc__cycles_elapsed.avg.per_second                                                                  1.54944e+09
32                                      gpc__cycles_elapsed.avg.per_second                                                                  1.55171e+09
33                                      gpc__cycles_elapsed.avg.per_second                                                                  1.52877e+09
34                                      gpc__cycles_elapsed.avg.per_second                                                                  1.54942e+09
35                                      gpc__cycles_elapsed.avg.per_second                                                                  1.55104e+09
36                                      gpc__cycles_elapsed.avg.per_second                                                                  1.5281e+09
37                                      gpc__cycles_elapsed.avg.per_second                                                                  1.53658e+09
38                                      gpc__cycles_elapsed.avg.per_second                                                                  1.54529e+09
39                                      gpc__cycles_elapsed.avg.per_second                                                                  1.50846e+09
40                                      gpc__cycles_elapsed.avg.per_second                                                                  1.54346e+09
41                                      gpc__cycles_elapsed.avg.per_second                                                                  1.97698e+09
42                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98344e+09
43                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01808e+09
44                                      gpc__cycles_elapsed.avg.per_second                                                                  1.97468e+09
45                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98894e+09
46                                      gpc__cycles_elapsed.avg.per_second                                                                  1.97555e+09
47                                      gpc__cycles_elapsed.avg.per_second                                                                  1.9931e+09
48                                      gpc__cycles_elapsed.avg.per_second                                                                  1.99366e+09
49                                      gpc__cycles_elapsed.avg.per_second                                                                  1.95673e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
3                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
4                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
5                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
6                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
7                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
8                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
9                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
10                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
11                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
12                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
13                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
14                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
15                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
16                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
17                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
18                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
19                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
20                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
21                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
22                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
23                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
24                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
25                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
26                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
27                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
28                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
29                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
30                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
31                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
32                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
33                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
34                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
35                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
36                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
37                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
38                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
39                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
40                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
41                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
42                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
43                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
44                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
45                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
46                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
47                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
48                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
49                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        23.5495
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        33.5847
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        17.8315
3                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        9.64603
4                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        15.1601
5                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        17.8616
6                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        11.02
7                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        4.62685
8                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        9.67181
9                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        10.8036
10                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        3.29766
11                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        5.29906
12                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        7.81627
13                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        0.304962
14                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        4.96361
15                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        0.286388
16                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        0.851456
17                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        0.248539
18                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        23.7618
19                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        26.4245
20                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        17.0256
21                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        9.53835
22                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        14.9512
23                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        17.3868
24                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        10.8943
25                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        4.59943
26                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        8.79307
27                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        10.6612
28                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        3.22049
29                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        5.20955
30                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        7.39551
31                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        0.29168
32                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        5.0008
33                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        0.284808
34                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        0.827254
35                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        0.24625
36                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        22.8169
37                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        26.0485
38                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        17.0599
39                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        9.33319
40                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        14.9734
41                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        16.6029
42                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        10.6902
43                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        4.58057
44                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        8.69718
45                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        10.5981
46                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        3.16008
47                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        5.11571
48                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        7.29746
49                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        0.28665
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 70.8919
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 65.7001
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.2966
3                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 38.0548
4                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 46.6337
5                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 45.8575
6                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 33.2402
7                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 27.7417
8                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.1631
9                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 48.8284
10                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 19.659
11                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 17.2426
12                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 46.7073
13                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 1.81692
14                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 29.5667
15                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 1.71017
16                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 5.04574
17                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 2.00082
18                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 72.0169
19                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 52.2451
20                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.9812
21                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 37.7357
22                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 46.0543
23                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 44.6545
24                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 32.8569
25                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 27.5777
26                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 50.0509
27                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 48.1799
28                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 19.2076
29                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 16.9665
30                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 44.1549
31                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 1.73541
32                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 29.7725
33                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 1.70074
34                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.91614
35                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 1.9812
36                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 69.3369
37                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 51.6242
38                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.1685
39                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 37.0306
40                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 46.1348
41                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 42.5894
42                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 32.2439
43                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 27.4592
44                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 49.5161
45                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 47.9685
46                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 18.8139
47                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 16.6837
48                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 43.5496
49                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 1.70455
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 28.4602
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 5.47265
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 3.77272
3                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 1.58406
4                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 9.46742
5                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 7.64494
6                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 6.12557
7                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 5.03068
8                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 2.5949
9                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 2.33695
10                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.585554
11                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 3.24379
12                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 4.62027
13                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.0925164
14                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 3.30236
15                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.0900625
16                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.428892
17                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.125581
18                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 30.5163
19                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 7.54199
20                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 3.88353
21                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 1.56003
22                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 9.33546
23                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 7.45027
24                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 6.03265
25                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 5.07479
26                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 2.78497
27                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 2.33967
28                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.603138
29                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 3.24096
30                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 5.54498
31                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.096041
32                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 3.3271
33                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.0895658
34                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.444321
35                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.124424
36                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 30.9505
37                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 7.79094
38                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 3.92365
39                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 1.59824
40                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 9.47773
41                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 7.38506
42                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 5.8545
43                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 5.15898
44                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 2.66292
45                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 2.27218
46                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.577047
47                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 3.14597
48                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 5.49283
49                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.0921376
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
3                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
4                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
5                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
6                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
7                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     9.80401
8                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
9                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
