session_id,duration_ms,location,metric_name,rollup_operation,Post,range_name,metric_value
1,2025-05-14 23:40:45.486 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.9879
1,2025-05-14 23:40:45.486 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,74.8398
1,2025-05-14 23:40:45.486 ,sm,inst_executed,avg,per_cycle_active,0,2.99359
1,2025-05-14 23:40:45.486 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,74.8398
1,2025-05-14 23:40:45.486 ,sm,inst_issued,avg,per_cycle_active,0,2.99359
1,2025-05-14 23:40:45.486 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
1,2025-05-14 23:40:45.486 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,3.36803e+10
1,2025-05-14 23:40:45.486 ,dram,bytes_read,sum,per_second,0,2.71498e+10
1,2025-05-14 23:40:45.486 ,dram,bytes_write,sum,per_second,0,1.42595e+09
1,2025-05-14 23:40:45.486 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,1.11763e+07
1,2025-05-14 23:40:45.486 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
1,2025-05-14 23:40:45.486 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
1,2025-05-14 23:40:45.486 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
1,2025-05-14 23:40:45.486 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,2.14748e+09
1,2025-05-14 23:40:45.486 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8.38861e+06
1,2025-05-14 23:40:45.486 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
1,2025-05-14 23:40:45.486 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
1,2025-05-14 23:40:45.486 ,lts,t_sector_op_read_hit_rate,pct,No post,0,93.4245
1,2025-05-14 23:40:45.486 ,lts,t_sector_op_write_hit_rate,pct,No post,0,99.978
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.000329372
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.626463
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,18.6507
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.209965
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,37.6396
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,3.50187
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.764961
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,0.639071
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,9.72244e-05
1,2025-05-14 23:40:45.486 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.000845814
2,2025-05-14 23:40:49.494 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.98787
2,2025-05-14 23:40:49.494 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,74.8238
2,2025-05-14 23:40:49.494 ,sm,inst_executed,avg,per_cycle_active,0,2.99295
2,2025-05-14 23:40:49.494 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,74.8238
2,2025-05-14 23:40:49.494 ,sm,inst_issued,avg,per_cycle_active,0,2.99295
