session_id,duration_ms,location,metric_name,rollup_operation,Post,range_name,metric_value
1,2025-05-15 00:51:55.458 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.98779
1,2025-05-15 00:51:55.458 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,74.806
1,2025-05-15 00:51:55.458 ,sm,inst_executed,avg,per_cycle_active,0,2.99224
1,2025-05-15 00:51:55.458 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,74.806
1,2025-05-15 00:51:55.458 ,sm,inst_issued,avg,per_cycle_active,0,2.99224
1,2025-05-15 00:51:55.458 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
1,2025-05-15 00:51:55.458 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,3.36803e+10
1,2025-05-15 00:51:55.458 ,dram,bytes_read,sum,per_second,0,2.71074e+10
1,2025-05-15 00:51:55.458 ,dram,bytes_write,sum,per_second,0,1.42216e+09
1,2025-05-15 00:51:55.458 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,1.22153e+07
1,2025-05-15 00:51:55.458 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
1,2025-05-15 00:51:55.458 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
1,2025-05-15 00:51:55.458 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
1,2025-05-15 00:51:55.458 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,2.14748e+09
1,2025-05-15 00:51:55.458 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8.38861e+06
1,2025-05-15 00:51:55.458 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
1,2025-05-15 00:51:55.458 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
1,2025-05-15 00:51:55.458 ,lts,t_sector_op_read_hit_rate,pct,No post,0,93.418
1,2025-05-15 00:51:55.458 ,lts,t_sector_op_write_hit_rate,pct,No post,0,99.9792
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.000325297
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.626693
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,18.6471
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.209851
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,37.5858
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,3.48583
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.766378
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,0.637738
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0.000168427
1,2025-05-15 00:51:55.458 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.000841394
2,2025-05-15 00:51:59.483 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.98793
2,2025-05-15 00:51:59.483 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,74.7978
2,2025-05-15 00:51:59.483 ,sm,inst_executed,avg,per_cycle_active,0,2.99191
2,2025-05-15 00:51:59.483 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,74.7978
2,2025-05-15 00:51:59.483 ,sm,inst_issued,avg,per_cycle_active,0,2.99191
2,2025-05-15 00:51:59.483 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
2,2025-05-15 00:51:59.483 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,3.36803e+10
2,2025-05-15 00:51:59.483 ,dram,bytes_read,sum,per_second,0,3.32218e+10
2,2025-05-15 00:51:59.483 ,dram,bytes_write,sum,per_second,0,1.7352e+09
2,2025-05-15 00:51:59.483 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,1.62661e+07
2,2025-05-15 00:51:59.483 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
2,2025-05-15 00:51:59.483 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
2,2025-05-15 00:51:59.483 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
2,2025-05-15 00:51:59.483 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,2.14748e+09
2,2025-05-15 00:51:59.483 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8.38861e+06
2,2025-05-15 00:51:59.483 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
2,2025-05-15 00:51:59.483 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
2,2025-05-15 00:51:59.483 ,lts,t_sector_op_read_hit_rate,pct,No post,0,93.4098
2,2025-05-15 00:51:59.483 ,lts,t_sector_op_write_hit_rate,pct,No post,0,99.9799
2,2025-05-15 00:51:59.483 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.000301191
2,2025-05-15 00:51:59.483 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.627235
2,2025-05-15 00:51:59.483 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,18.65
2,2025-05-15 00:51:59.483 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.209837
2,2025-05-15 00:51:59.483 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,37.6056
2,2025-05-15 00:51:59.483 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
2,2025-05-15 00:51:59.483 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,3.49791
