session_id,duration_ms,location,metric_name,rollup_operation,Post,range_name,metric_value
1,2025-09-16 07:54:57.067 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.9177
1,2025-09-16 07:54:57.067 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,78.116
1,2025-09-16 07:54:57.067 ,sm,inst_executed,avg,per_cycle_active,0,3.12442
1,2025-09-16 07:54:57.067 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,78.116
1,2025-09-16 07:54:57.067 ,sm,inst_issued,avg,per_cycle_active,0,3.12464
1,2025-09-16 07:54:57.067 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
1,2025-09-16 07:54:57.067 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,1.04995e+09
1,2025-09-16 07:54:57.067 ,dram,bytes_read,sum,per_second,0,0
1,2025-09-16 07:54:57.067 ,dram,bytes_write,sum,per_second,0,0
1,2025-09-16 07:54:57.067 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
1,2025-09-16 07:54:57.067 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
1,2025-09-16 07:54:57.067 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
1,2025-09-16 07:54:57.067 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
1,2025-09-16 07:54:57.067 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,0
1,2025-09-16 07:54:57.067 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8192
1,2025-09-16 07:54:57.067 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
1,2025-09-16 07:54:57.067 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
1,2025-09-16 07:54:57.067 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9172
1,2025-09-16 07:54:57.067 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.0929916
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,33.7844
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0111044
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,19.552
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,4.98684
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0
1,2025-09-16 07:54:57.067 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.0103023
2,2025-09-16 07:54:57.221 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.0486301
2,2025-09-16 07:54:57.221 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,6.68247
2,2025-09-16 07:54:57.221 ,sm,inst_executed,avg,per_cycle_active,0,0.200474
2,2025-09-16 07:54:57.221 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,6.48401
2,2025-09-16 07:54:57.221 ,sm,inst_issued,avg,per_cycle_active,0,0.259361
2,2025-09-16 07:54:57.221 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
2,2025-09-16 07:54:57.221 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,131072
2,2025-09-16 07:54:57.221 ,dram,bytes_read,sum,per_second,0,0
2,2025-09-16 07:54:57.221 ,dram,bytes_write,sum,per_second,0,0
2,2025-09-16 07:54:57.221 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
2,2025-09-16 07:54:57.221 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,8192
2,2025-09-16 07:54:57.221 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
2,2025-09-16 07:54:57.221 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
2,2025-09-16 07:54:57.221 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,8192
2,2025-09-16 07:54:57.221 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8192
2,2025-09-16 07:54:57.221 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
2,2025-09-16 07:54:57.221 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
2,2025-09-16 07:54:57.221 ,lts,t_sector_op_read_hit_rate,pct,No post,0,100
2,2025-09-16 07:54:57.221 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,29.9384
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,40.5787
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,4.98832
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,7.60256
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,0.224573
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,6.16187
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.00499352
2,2025-09-16 07:54:57.221 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,0.0654556
