session_id,duration_ms,location,metric_name,rollup_operation,Post,range_name,metric_value
1,2025-09-16 07:48:24.282 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.0631031
1,2025-09-16 07:48:24.282 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,46.5302
1,2025-09-16 07:48:24.282 ,sm,inst_executed,avg,per_cycle_active,0,1.86109
1,2025-09-16 07:48:24.282 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,46.5302
1,2025-09-16 07:48:24.282 ,sm,inst_issued,avg,per_cycle_active,0,1.86121
1,2025-09-16 07:48:24.282 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,1.3551e+06
1,2025-09-16 07:48:24.282 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,2.51817e+08
1,2025-09-16 07:48:24.282 ,dram,bytes_read,sum,per_second,0,0
1,2025-09-16 07:48:24.282 ,dram,bytes_write,sum,per_second,0,358632
1,2025-09-16 07:48:24.282 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,259376
1,2025-09-16 07:48:24.282 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,512
1,2025-09-16 07:48:24.282 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
1,2025-09-16 07:48:24.282 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
1,2025-09-16 07:48:24.282 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,259892
1,2025-09-16 07:48:24.282 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,512
1,2025-09-16 07:48:24.282 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
1,2025-09-16 07:48:24.282 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
1,2025-09-16 07:48:24.282 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9247
1,2025-09-16 07:48:24.282 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.116656
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,7.83125
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,37.7105
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,11.2348
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,4.67443
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,2.49496
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0
1,2025-09-16 07:48:24.282 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.00426822
2,2025-09-16 07:48:24.435 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.138994
2,2025-09-16 07:48:24.435 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,33.8659
2,2025-09-16 07:48:24.435 ,sm,inst_executed,avg,per_cycle_active,0,1.35321
2,2025-09-16 07:48:24.435 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,33.8659
2,2025-09-16 07:48:24.435 ,sm,inst_issued,avg,per_cycle_active,0,1.35464
2,2025-09-16 07:48:24.435 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
2,2025-09-16 07:48:24.435 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,2.61407e+07
2,2025-09-16 07:48:24.435 ,dram,bytes_read,sum,per_second,0,0
2,2025-09-16 07:48:24.435 ,dram,bytes_write,sum,per_second,0,0
2,2025-09-16 07:48:24.435 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,621952
2,2025-09-16 07:48:24.435 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,128
2,2025-09-16 07:48:24.435 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
2,2025-09-16 07:48:24.435 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
2,2025-09-16 07:48:24.435 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,624000
2,2025-09-16 07:48:24.435 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,512
2,2025-09-16 07:48:24.435 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
2,2025-09-16 07:48:24.435 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
2,2025-09-16 07:48:24.435 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9592
2,2025-09-16 07:48:24.435 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,1.19991
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,38.9796
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,19.066
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0537684
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,7.44115
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,7.16303
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,1.00336
2,2025-09-16 07:48:24.435 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.0444281
3,2025-09-16 07:48:24.587 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.382292
3,2025-09-16 07:48:24.587 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,87.4965
3,2025-09-16 07:48:24.587 ,sm,inst_executed,avg,per_cycle_active,0,3.49924
3,2025-09-16 07:48:24.587 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,87.4965
3,2025-09-16 07:48:24.587 ,sm,inst_issued,avg,per_cycle_active,0,3.49986
3,2025-09-16 07:48:24.587 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
3,2025-09-16 07:48:24.587 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,2.56082e+07
3,2025-09-16 07:48:24.587 ,dram,bytes_read,sum,per_second,0,0
3,2025-09-16 07:48:24.587 ,dram,bytes_write,sum,per_second,0,0
3,2025-09-16 07:48:24.587 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
3,2025-09-16 07:48:24.587 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,512
3,2025-09-16 07:48:24.587 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
