GPU 0: NVIDIA GeForce RTX 4060 Laptop GPU (UUID: GPU-1094bb47-f390-6560-0fca-43e993217823)
Using compare file: ./test-apps/gpu-burn/compare.ptx
Burning for 60 seconds.
Requesting metric 'sm__cycles_active.sum'
Requesting metric 'sys__cycles_active.sum'
Requesting metric 'sm__warps_active.sum'
Requesting metric 'smsp__inst_executed_op_generic_atom_dot_alu.sum'
Requesting metric 'sm__cycles_elapsed.sum'
Requesting metric 'sys__cycles_elapsed.sum'
Requesting metric 'dram__sectors_read.sum'
Requesting metric 'dram__sectors_write.sum'
Requesting metric 'smsp__inst_executed_op_generic_atom_dot_cas.sum'
Requesting metric 'smsp__inst_executed_op_global_red.sum'
Requesting metric 'sm__inst_executed.sum'
Requesting metric 'smsp__inst_executed_pipe_fma.sum'
Requesting metric 'smsp__inst_executed_pipe_fp64.sum'
Requesting metric 'sm__inst_issued.sum'
Requesting metric 'lts__t_sectors_op_read_lookup_miss.sum'
Requesting metric 'smsp__warps_launched.sum'
Requesting metric 'smsp__thread_inst_executed.sum'
Requesting metric 'smsp__inst_executed_op_local_st.sum'
Requesting metric 'smsp__inst_executed_op_local_ld.sum'
Requesting metric 'smsp__inst_executed_op_global_st.sum'
Requesting metric 'smsp__inst_executed_op_global_ld.sum'
Using compare file: ./test-apps/gpu-burn/compare.ptx
Burning for 60 seconds.
60.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 
	Summary at:   ven 18 apr 2025, 14:46:15, CEST

66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 66.7%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 
	Summary at:   ven 18 apr 2025, 14:46:24, CEST

75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 56 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 75.0%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 83.3%  proc'd: 13 (397 Gflop/s)   errors: 0   temps: 59 C 88.3%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 
	Summary at:   ven 18 apr 2025, 14:46:32, CEST

91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 91.7%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 
	Summary at:   ven 18 apr 2025, 14:46:39, CEST

100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 57 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 100.0%  proc'd: 26 (806 Gflop/s)   errors: 0   temps: 59 C 
Killing processes with SIGTERM (soft kill)
Initialized device 0 with 7836 MB of memory (7711 MB available, using 3855 MB of it), using FLOATS
Results are 268435456 bytes each, thus performing 13 iterations
Freed memory for dev 0
Uninitted cublas

Context 0x55c2f7388a00, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 1:
:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       sm__cycles_active.sum                                                                               6.88312e+09
1                                       sm__cycles_active.sum                                                                               6.88299e+09
2                                       sm__cycles_active.sum                                                                               6.88396e+09
3                                       sm__cycles_active.sum                                                                               6.88312e+09
4                                       sm__cycles_active.sum                                                                               6.88221e+09
5                                       sm__cycles_active.sum                                                                               6.88272e+09
6                                       sm__cycles_active.sum                                                                               6.88226e+09
7                                       sm__cycles_active.sum                                                                               6.8839e+09
8                                       sm__cycles_active.sum                                                                               6.88155e+09
9                                       sm__cycles_active.sum                                                                               6.88387e+09
10                                      sm__cycles_active.sum                                                                               6.88227e+09
11                                      sm__cycles_active.sum                                                                               6.88233e+09
12                                      sm__cycles_active.sum                                                                               6.88055e+09
13                                      sm__cycles_active.sum                                                                               9.7661e+08
14                                      sm__cycles_active.sum                                                                               6.8814e+09
15                                      sm__cycles_active.sum                                                                               6.88375e+09
16                                      sm__cycles_active.sum                                                                               6.88225e+09
17                                      sm__cycles_active.sum                                                                               6.88229e+09
18                                      sm__cycles_active.sum                                                                               6.88303e+09
19                                      sm__cycles_active.sum                                                                               6.88147e+09
20                                      sm__cycles_active.sum                                                                               6.88224e+09
21                                      sm__cycles_active.sum                                                                               6.88385e+09
22                                      sm__cycles_active.sum                                                                               6.88072e+09
23                                      sm__cycles_active.sum                                                                               6.88378e+09
24                                      sm__cycles_active.sum                                                                               6.88381e+09
25                                      sm__cycles_active.sum                                                                               6.88224e+09
26                                      sm__cycles_active.sum                                                                               6.8829e+09
27                                      sm__cycles_active.sum                                                                               9.88568e+08
28                                      sm__cycles_active.sum                                                                               6.88291e+09
29                                      sm__cycles_active.sum                                                                               6.883e+09
30                                      sm__cycles_active.sum                                                                               6.88465e+09
31                                      sm__cycles_active.sum                                                                               6.8831e+09
32                                      sm__cycles_active.sum                                                                               6.88223e+09
33                                      sm__cycles_active.sum                                                                               6.88309e+09
34                                      sm__cycles_active.sum                                                                               6.88297e+09
35                                      sm__cycles_active.sum                                                                               6.88292e+09
36                                      sm__cycles_active.sum                                                                               6.88142e+09
37                                      sm__cycles_active.sum                                                                               6.88226e+09
38                                      sm__cycles_active.sum                                                                               6.88075e+09
39                                      sm__cycles_active.sum                                                                               6.88375e+09
40                                      sm__cycles_active.sum                                                                               6.8815e+09
41                                      sm__cycles_active.sum                                                                               9.80278e+08
42                                      sm__cycles_active.sum                                                                               6.88374e+09
43                                      sm__cycles_active.sum                                                                               6.88301e+09
44                                      sm__cycles_active.sum                                                                               6.88297e+09
45                                      sm__cycles_active.sum                                                                               6.88459e+09
46                                      sm__cycles_active.sum                                                                               6.88154e+09
47                                      sm__cycles_active.sum                                                                               6.88301e+09
48                                      sm__cycles_active.sum                                                                               6.88225e+09
49                                      sm__cycles_active.sum                                                                               6.88381e+09
50                                      sm__cycles_active.sum                                                                               6.88219e+09
51                                      sm__cycles_active.sum                                                                               6.88225e+09
52                                      sm__cycles_active.sum                                                                               6.88143e+09
53                                      sm__cycles_active.sum                                                                               6.88222e+09
54                                      sm__cycles_active.sum                                                                               6.88152e+09
55                                      sm__cycles_active.sum                                                                               9.8873e+08
0                                       sys__cycles_active.sum                                                                              2.70111e+08
1                                       sys__cycles_active.sum                                                                              2.65748e+08
2                                       sys__cycles_active.sum                                                                              2.66322e+08
3                                       sys__cycles_active.sum                                                                              2.63856e+08
4                                       sys__cycles_active.sum                                                                              2.66162e+08
5                                       sys__cycles_active.sum                                                                              2.66073e+08
6                                       sys__cycles_active.sum                                                                              2.65357e+08
7                                       sys__cycles_active.sum                                                                              2.67686e+08
8                                       sys__cycles_active.sum                                                                              2.66574e+08
9                                       sys__cycles_active.sum                                                                              2.64249e+08
10                                      sys__cycles_active.sum                                                                              2.65916e+08
11                                      sys__cycles_active.sum                                                                              2.67707e+08
12                                      sys__cycles_active.sum                                                                              2.65007e+08
13                                      sys__cycles_active.sum                                                                              3.64567e+07
14                                      sys__cycles_active.sum                                                                              2.69033e+08
15                                      sys__cycles_active.sum                                                                              2.66796e+08
16                                      sys__cycles_active.sum                                                                              2.65737e+08
17                                      sys__cycles_active.sum                                                                              2.68977e+08
18                                      sys__cycles_active.sum                                                                              2.68441e+08
19                                      sys__cycles_active.sum                                                                              2.66471e+08
20                                      sys__cycles_active.sum                                                                              2.6656e+08
21                                      sys__cycles_active.sum                                                                              2.65451e+08
22                                      sys__cycles_active.sum                                                                              2.59916e+08
23                                      sys__cycles_active.sum                                                                              2.64625e+08
24                                      sys__cycles_active.sum                                                                              2.67735e+08
25                                      sys__cycles_active.sum                                                                              2.67343e+08
26                                      sys__cycles_active.sum                                                                              2.64754e+08
27                                      sys__cycles_active.sum                                                                              3.64414e+07
28                                      sys__cycles_active.sum                                                                              2.68852e+08
29                                      sys__cycles_active.sum                                                                              2.66922e+08
30                                      sys__cycles_active.sum                                                                              2.68409e+08
31                                      sys__cycles_active.sum                                                                              2.60661e+08
32                                      sys__cycles_active.sum                                                                              2.61065e+08
33                                      sys__cycles_active.sum                                                                              2.63849e+08
34                                      sys__cycles_active.sum                                                                              2.66084e+08
35                                      sys__cycles_active.sum                                                                              2.62051e+08
36                                      sys__cycles_active.sum                                                                              2.59256e+08
37                                      sys__cycles_active.sum                                                                              2.67164e+08
38                                      sys__cycles_active.sum                                                                              2.62655e+08
39                                      sys__cycles_active.sum                                                                              2.6591e+08
40                                      sys__cycles_active.sum                                                                              2.65744e+08
41                                      sys__cycles_active.sum                                                                              3.64407e+07
42                                      sys__cycles_active.sum                                                                              2.67656e+08
43                                      sys__cycles_active.sum                                                                              2.66628e+08
44                                      sys__cycles_active.sum                                                                              2.65899e+08
45                                      sys__cycles_active.sum                                                                              2.69498e+08
46                                      sys__cycles_active.sum                                                                              2.68416e+08
47                                      sys__cycles_active.sum                                                                              2.66381e+08
48                                      sys__cycles_active.sum                                                                              2.66966e+08
49                                      sys__cycles_active.sum                                                                              2.67205e+08
50                                      sys__cycles_active.sum                                                                              2.67302e+08
51                                      sys__cycles_active.sum                                                                              2.64415e+08
52                                      sys__cycles_active.sum                                                                              2.67021e+08
53                                      sys__cycles_active.sum                                                                              2.64627e+08
54                                      sys__cycles_active.sum                                                                              2.63592e+08
55                                      sys__cycles_active.sum                                                                              3.64e+07
0                                       sm__warps_active.sum                                                                                1.09592e+11
1                                       sm__warps_active.sum                                                                                1.09624e+11
2                                       sm__warps_active.sum                                                                                1.09611e+11
3                                       sm__warps_active.sum                                                                                1.09573e+11
4                                       sm__warps_active.sum                                                                                1.09605e+11
5                                       sm__warps_active.sum                                                                                1.09594e+11
6                                       sm__warps_active.sum                                                                                1.09589e+11
7                                       sm__warps_active.sum                                                                                1.0961e+11
8                                       sm__warps_active.sum                                                                                1.09547e+11
9                                       sm__warps_active.sum                                                                                1.09625e+11
10                                      sm__warps_active.sum                                                                                1.09574e+11
11                                      sm__warps_active.sum                                                                                1.09608e+11
12                                      sm__warps_active.sum                                                                                1.09636e+11
13                                      sm__warps_active.sum                                                                                4.44341e+10
14                                      sm__warps_active.sum                                                                                1.09577e+11
15                                      sm__warps_active.sum                                                                                1.09616e+11
16                                      sm__warps_active.sum                                                                                1.09592e+11
17                                      sm__warps_active.sum                                                                                1.09577e+11
18                                      sm__warps_active.sum                                                                                1.09617e+11
19                                      sm__warps_active.sum                                                                                1.09565e+11
20                                      sm__warps_active.sum                                                                                1.09594e+11
21                                      sm__warps_active.sum                                                                                1.09604e+11
22                                      sm__warps_active.sum                                                                                1.09552e+11
23                                      sm__warps_active.sum                                                                                1.09607e+11
24                                      sm__warps_active.sum                                                                                1.09602e+11
25                                      sm__warps_active.sum                                                                                1.09594e+11
26                                      sm__warps_active.sum                                                                                1.09602e+11
27                                      sm__warps_active.sum                                                                                4.52686e+10
28                                      sm__warps_active.sum                                                                                1.09628e+11
29                                      sm__warps_active.sum                                                                                1.09628e+11
30                                      sm__warps_active.sum                                                                                1.09642e+11
31                                      sm__warps_active.sum                                                                                1.09598e+11
32                                      sm__warps_active.sum                                                                                1.09577e+11
33                                      sm__warps_active.sum                                                                                1.09613e+11
34                                      sm__warps_active.sum                                                                                1.09589e+11
35                                      sm__warps_active.sum                                                                                1.09632e+11
36                                      sm__warps_active.sum                                                                                1.09602e+11
37                                      sm__warps_active.sum                                                                                1.09589e+11
38                                      sm__warps_active.sum                                                                                1.09577e+11
39                                      sm__warps_active.sum                                                                                1.09652e+11
40                                      sm__warps_active.sum                                                                                1.09625e+11
41                                      sm__warps_active.sum                                                                                4.5039e+10
42                                      sm__warps_active.sum                                                                                1.09602e+11
43                                      sm__warps_active.sum                                                                                1.09604e+11
44                                      sm__warps_active.sum                                                                                1.09617e+11
45                                      sm__warps_active.sum                                                                                1.09625e+11
46                                      sm__warps_active.sum                                                                                1.09567e+11
47                                      sm__warps_active.sum                                                                                1.09612e+11
48                                      sm__warps_active.sum                                                                                1.096e+11
49                                      sm__warps_active.sum                                                                                1.09616e+11
50                                      sm__warps_active.sum                                                                                1.09586e+11
51                                      sm__warps_active.sum                                                                                1.09578e+11
52                                      sm__warps_active.sum                                                                                1.09593e+11
53                                      sm__warps_active.sum                                                                                1.09581e+11
54                                      sm__warps_active.sum                                                                                1.09547e+11
55                                      sm__warps_active.sum                                                                                4.44034e+10
0                                       smsp__inst_executed_op_generic_atom_dot_alu.sum                                                     0
