session_id,duration_ms,location,metric_name,rollup_operation,range_name,metric_value
1,59,sm,cycles_active,sum,0,4642
1,59,sm,cycles_active,sum,1,2.63343e+06
1,59,sm,cycles_active,sum,2,4675
1,59,sys,cycles_active,sum,0,4066
1,59,sys,cycles_active,sum,1,185711
1,59,sys,cycles_active,sum,2,3904
1,59,sm,warps_active,sum,0,58559
1,59,sm,warps_active,sum,1,3.59157e+07
1,59,sm,warps_active,sum,2,59300
1,59,smsp,inst_executed_op_generic_atom_dot_alu,sum,0,0
1,59,smsp,inst_executed_op_generic_atom_dot_alu,sum,1,0
1,59,smsp,inst_executed_op_generic_atom_dot_alu,sum,2,0
1,59,sm,cycles_elapsed,sum,0,106488
1,59,sm,cycles_elapsed,sum,1,4.86863e+06
1,59,sm,cycles_elapsed,sum,2,102192
1,59,sys,cycles_elapsed,sum,0,4066
1,59,sys,cycles_elapsed,sum,1,185711
1,59,sys,cycles_elapsed,sum,2,3904
1,59,dram,sectors_read,sum,0,0
1,59,dram,sectors_read,sum,1,8
1,59,dram,sectors_read,sum,2,0
1,59,dram,sectors_write,sum,0,20
1,59,dram,sectors_write,sum,1,209772
1,59,dram,sectors_write,sum,2,7188
1,59,smsp,inst_executed_op_generic_atom_dot_cas,sum,0,0
1,59,smsp,inst_executed_op_generic_atom_dot_cas,sum,1,0
1,59,smsp,inst_executed_op_generic_atom_dot_cas,sum,2,0
1,59,smsp,inst_executed_op_global_red,sum,0,0
1,59,smsp,inst_executed_op_global_red,sum,1,0
1,59,smsp,inst_executed_op_global_red,sum,2,0
1,59,sm,inst_executed,sum,0,2388
1,59,sm,inst_executed,sum,1,2.29683e+06
1,59,sm,inst_executed,sum,2,1688
1,59,smsp,inst_executed_pipe_fma,sum,0,524
1,59,smsp,inst_executed_pipe_fma,sum,1,590592
1,59,smsp,inst_executed_pipe_fma,sum,2,424
1,59,smsp,inst_executed_pipe_fp64,sum,0,0
1,59,smsp,inst_executed_pipe_fp64,sum,1,0
1,59,smsp,inst_executed_pipe_fp64,sum,2,0
1,59,sm,inst_issued,sum,0,2692
1,59,sm,inst_issued,sum,1,2.3021e+06
1,59,sm,inst_issued,sum,2,1992
1,59,lts,t_sectors_op_read_lookup_miss,sum,0,0
1,59,lts,t_sectors_op_read_lookup_miss,sum,1,12
1,59,lts,t_sectors_op_read_lookup_miss,sum,2,0
1,59,smsp,warps_launched,sum,0,32
1,59,smsp,warps_launched,sum,1,65536
1,59,smsp,warps_launched,sum,2,32
1,59,smsp,thread_inst_executed,sum,0,46789
1,59,smsp,thread_inst_executed,sum,1,3.66868e+07
1,59,smsp,thread_inst_executed,sum,2,45326
1,59,smsp,inst_executed_op_local_st,sum,0,0
1,59,smsp,inst_executed_op_local_st,sum,1,0
1,59,smsp,inst_executed_op_local_st,sum,2,0
1,59,smsp,inst_executed_op_local_ld,sum,0,0
1,59,smsp,inst_executed_op_local_ld,sum,1,0
1,59,smsp,inst_executed_op_local_ld,sum,2,0
1,59,smsp,inst_executed_op_global_st,sum,0,32
1,59,smsp,inst_executed_op_global_st,sum,1,65792
1,59,smsp,inst_executed_op_global_st,sum,2,32
1,59,smsp,inst_executed_op_global_ld,sum,0,64
1,59,smsp,inst_executed_op_global_ld,sum,1,197376
1,59,smsp,inst_executed_op_global_ld,sum,2,64
2,59,sm,cycles_active,sum,0,2.81519e+06
2,59,sm,cycles_active,sum,1,4682
2,59,sm,cycles_active,sum,2,2.82972e+06
2,59,sys,cycles_active,sum,0,183344
2,59,sys,cycles_active,sum,1,3863
2,59,sys,cycles_active,sum,2,182076
2,59,sm,warps_active,sum,0,3.89988e+07
2,59,sm,warps_active,sum,1,59269
2,59,sm,warps_active,sum,2,3.90974e+07
