session_id,duration_ms,location,metric_name,rollup_operation,range_name,metric_value
1,38,sm,cycles_active,sum,0,1.87439e+06
1,38,sys,cycles_active,sum,0,71625
1,38,sm,warps_active,sum,0,8.08129e+07
1,38,smsp,inst_executed_op_generic_atom_dot_alu,sum,0,0
1,38,sm,cycles_elapsed,sum,0,1.92833e+06
1,38,sys,cycles_elapsed,sum,0,71625
1,38,dram,sectors_read,sum,0,0
1,38,dram,sectors_write,sum,0,3852
1,38,smsp,inst_executed_op_generic_atom_dot_cas,sum,0,0
1,38,smsp,inst_executed_op_global_red,sum,0,0
1,38,sm,inst_executed,sum,0,3.9977e+06
1,38,smsp,inst_executed_pipe_fma,sum,0,1.11411e+06
1,38,smsp,inst_executed_pipe_fp64,sum,0,0
1,38,sm,inst_issued,sum,0,4.00775e+06
1,38,lts,t_sectors_op_read_lookup_miss,sum,0,1
1,38,smsp,warps_launched,sum,0,32768
1,38,smsp,thread_inst_executed,sum,0,1.23011e+08
1,38,smsp,inst_executed_op_local_st,sum,0,0
1,38,smsp,inst_executed_op_local_ld,sum,0,0
1,38,smsp,inst_executed_op_global_st,sum,0,65536
1,38,smsp,inst_executed_op_global_ld,sum,0,65536
2,,sm,cycles_active,sum,0,9.49625e+06
2,,sys,cycles_active,sum,0,356002
2,,sm,warps_active,sum,0,4.43114e+08
2,,smsp,inst_executed_op_generic_atom_dot_alu,sum,0,0
2,,sm,cycles_elapsed,sum,0,9.55996e+06
2,,sys,cycles_elapsed,sum,0,356002
2,,dram,sectors_read,sum,0,12
2,,dram,sectors_write,sum,0,271664
2,,smsp,inst_executed_op_generic_atom_dot_cas,sum,0,0
2,,smsp,inst_executed_op_global_red,sum,0,0
2,,sm,inst_executed,sum,0,1.47458e+06
2,,smsp,inst_executed_pipe_fma,sum,0,196610
2,,smsp,inst_executed_pipe_fp64,sum,0,524300
2,,sm,inst_issued,sum,0,1.48874e+06
2,,lts,t_sectors_op_read_lookup_miss,sum,0,10
2,,smsp,warps_launched,sum,0,32768
2,,smsp,thread_inst_executed,sum,0,4.71863e+07
2,,smsp,inst_executed_op_local_st,sum,0,0
2,,smsp,inst_executed_op_local_ld,sum,0,0
2,,smsp,inst_executed_op_global_st,sum,0,65538
2,,smsp,inst_executed_op_global_ld,sum,0,229381
