session_id,duration_ms,location,metric_name,rollup_operation,range_name,metric_value
1,359,sm,cycles_active,sum,0,4668
1,359,sm,cycles_active,sum,1,2.62728e+06
1,359,sm,cycles_active,sum,2,4710
1,359,sm,cycles_active,sum,3,2.8208e+06
1,359,sm,cycles_active,sum,4,4696
1,359,sm,cycles_active,sum,5,2.82287e+06
1,359,sm,cycles_active,sum,6,4695
1,359,sm,cycles_active,sum,7,2.85919e+06
1,359,sm,cycles_active,sum,8,4684
1,359,sm,cycles_active,sum,9,2.64482e+06
1,359,sm,cycles_active,sum,10,4699
1,359,sm,cycles_active,sum,11,2.84068e+06
1,359,sm,cycles_active,sum,12,4710
1,359,sm,cycles_active,sum,13,2.8467e+06
1,359,sm,cycles_active,sum,14,4743
1,359,sm,cycles_active,sum,15,2.86088e+06
1,359,sm,cycles_active,sum,16,4663
1,359,sm,cycles_active,sum,17,2.6502e+06
1,359,sm,cycles_active,sum,18,4708
1,359,sm,cycles_active,sum,19,2.84804e+06
1,359,sm,cycles_active,sum,20,4690
1,359,sm,cycles_active,sum,21,2.85696e+06
1,359,sm,cycles_active,sum,22,4698
1,359,sm,cycles_active,sum,23,2.87406e+06
1,359,sm,cycles_active,sum,24,4649
1,359,sm,cycles_active,sum,25,2.65983e+06
1,359,sm,cycles_active,sum,26,4660
1,359,sm,cycles_active,sum,27,2.85015e+06
1,359,sm,cycles_active,sum,28,4643
1,359,sm,cycles_active,sum,29,2.85797e+06
1,359,sys,cycles_active,sum,0,3971
1,359,sys,cycles_active,sum,1,179018
1,359,sys,cycles_active,sum,2,3804
1,359,sys,cycles_active,sum,3,182818
1,359,sys,cycles_active,sum,4,3843
1,359,sys,cycles_active,sum,5,183833
1,359,sys,cycles_active,sum,6,3796
1,359,sys,cycles_active,sum,7,177687
1,359,sys,cycles_active,sum,8,3827
1,359,sys,cycles_active,sum,9,175697
1,359,sys,cycles_active,sum,10,3788
1,359,sys,cycles_active,sum,11,182166
1,359,sys,cycles_active,sum,12,3837
1,359,sys,cycles_active,sum,13,182891
1,359,sys,cycles_active,sum,14,3809
1,359,sys,cycles_active,sum,15,176589
1,359,sys,cycles_active,sum,16,3829
1,359,sys,cycles_active,sum,17,174362
1,359,sys,cycles_active,sum,18,3798
1,359,sys,cycles_active,sum,19,178826
1,359,sys,cycles_active,sum,20,3825
1,359,sys,cycles_active,sum,21,179513
1,359,sys,cycles_active,sum,22,3801
1,359,sys,cycles_active,sum,23,175995
1,359,sys,cycles_active,sum,24,3819
1,359,sys,cycles_active,sum,25,174191
1,359,sys,cycles_active,sum,26,3773
1,359,sys,cycles_active,sum,27,178268
1,359,sys,cycles_active,sum,28,3809
1,359,sys,cycles_active,sum,29,178422
1,359,sm,warps_active,sum,0,59020
1,359,sm,warps_active,sum,1,3.5893e+07
1,359,sm,warps_active,sum,2,59776
1,359,sm,warps_active,sum,3,3.89618e+07
1,359,sm,warps_active,sum,4,59246
1,359,sm,warps_active,sum,5,3.9224e+07
1,359,sm,warps_active,sum,6,59515
1,359,sm,warps_active,sum,7,3.79063e+07
1,359,sm,warps_active,sum,8,59176
1,359,sm,warps_active,sum,9,3.51999e+07
1,359,sm,warps_active,sum,10,59575
1,359,sm,warps_active,sum,11,3.85005e+07
1,359,sm,warps_active,sum,12,59643
1,359,sm,warps_active,sum,13,3.8546e+07
1,359,sm,warps_active,sum,14,60035
1,359,sm,warps_active,sum,15,3.74282e+07
1,359,sm,warps_active,sum,16,59248
1,359,sm,warps_active,sum,17,3.49715e+07
1,359,sm,warps_active,sum,18,59929
1,359,sm,warps_active,sum,19,3.79768e+07
1,359,sm,warps_active,sum,20,59640
1,359,sm,warps_active,sum,21,3.81728e+07
1,359,sm,warps_active,sum,22,59902
1,359,sm,warps_active,sum,23,3.69712e+07
1,359,sm,warps_active,sum,24,59270
1,359,sm,warps_active,sum,25,3.45061e+07
1,359,sm,warps_active,sum,26,59525
1,359,sm,warps_active,sum,27,3.74943e+07
1,359,sm,warps_active,sum,28,59144
1,359,sm,warps_active,sum,29,3.7873e+07
1,359,smsp,inst_executed_op_generic_atom_dot_alu,sum,0,0
