session_id,duration_ms,location,metric_name,rollup_operation,Post,range_name,metric_value
1,2025-05-19 21:29:13.910 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.98441
1,2025-05-19 21:29:13.910 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,74.8329
1,2025-05-19 21:29:13.910 ,sm,inst_executed,avg,per_cycle_active,0,2.99331
1,2025-05-19 21:29:13.910 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,74.8329
1,2025-05-19 21:29:13.910 ,sm,inst_issued,avg,per_cycle_active,0,2.99332
1,2025-05-19 21:29:13.910 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
1,2025-05-19 21:29:13.910 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,3.36803e+10
1,2025-05-19 21:29:13.910 ,dram,bytes_read,sum,per_second,0,2.79448e+10
1,2025-05-19 21:29:13.910 ,dram,bytes_write,sum,per_second,0,1.39155e+09
1,2025-05-19 21:29:13.910 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,1.21829e+07
1,2025-05-19 21:29:13.910 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
1,2025-05-19 21:29:13.910 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
1,2025-05-19 21:29:13.910 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
1,2025-05-19 21:29:13.910 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,2.14748e+09
1,2025-05-19 21:29:13.910 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8.38861e+06
1,2025-05-19 21:29:13.910 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
1,2025-05-19 21:29:13.910 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
1,2025-05-19 21:29:13.910 ,lts,t_sector_op_read_hit_rate,pct,No post,0,93.4044
1,2025-05-19 21:29:13.910 ,lts,t_sector_op_write_hit_rate,pct,No post,0,99.9719
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.000292778
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.627081
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,18.6539
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.209905
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,37.6205
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,3.51678
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.732665
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,0.638333
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,5.00407e-05
1,2025-05-19 21:29:13.910 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.000844929
2,2025-05-19 21:29:17.820 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.98791
2,2025-05-19 21:29:17.820 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,74.8063
2,2025-05-19 21:29:17.820 ,sm,inst_executed,avg,per_cycle_active,0,2.99225
2,2025-05-19 21:29:17.820 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,74.8063
2,2025-05-19 21:29:17.820 ,sm,inst_issued,avg,per_cycle_active,0,2.99225
2,2025-05-19 21:29:17.820 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
2,2025-05-19 21:29:17.820 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,3.36803e+10
2,2025-05-19 21:29:17.820 ,dram,bytes_read,sum,per_second,0,3.00668e+10
2,2025-05-19 21:29:17.820 ,dram,bytes_write,sum,per_second,0,1.48722e+09
2,2025-05-19 21:29:17.820 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,1.47068e+07
2,2025-05-19 21:29:17.820 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
2,2025-05-19 21:29:17.820 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
2,2025-05-19 21:29:17.820 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
